student_id,question_id,correct,time_taken,attempts
STU1323,Q10228,0,13.51,2
STU1452,Q10041,1,84.88,1
STU1045,Q10119,1,126.79,1
STU1237,Q10847,1,87.72,1
STU1358,Q10452,1,35.7,3
STU1498,Q10891,0,279.53,2
STU1116,Q10918,0,21.25,3
STU1456,Q10299,1,31.09,2
STU1177,Q10803,1,73.03,2
STU1359,Q10747,0,17.51,1
STU1256,Q10285,1,41.03,1
STU1101,Q10887,1,102.47,1
STU1383,Q10488,1,82.42,1
STU1171,Q10631,1,83.64,1
STU1242,Q10663,0,190.32,1
STU1302,Q10616,0,24.48,2
STU1140,Q10837,0,35.61,1
STU1402,Q10108,0,19.77,4
STU1307,Q10688,1,101.38,1
STU1462,Q10537,1,32.64,1
STU1472,Q10268,1,94.41,1
STU1257,Q10795,0,18.9,1
STU1049,Q10954,0,573.63,1
STU1352,Q10846,1,108.74,1
STU1260,Q10017,1,98.05,2
STU1144,Q10863,0,187.72,1
STU1405,Q10851,1,58.94,1
STU1385,Q10732,0,265.03,2
STU1239,Q10126,0,232.46,1
STU1047,Q10947,0,178.19,3
STU1298,Q10341,1,49.42,3
STU1216,Q10566,1,58.63,3
STU1126,Q10156,1,33.01,1
STU1057,Q10492,1,34.56,2
STU1156,Q10649,1,56.3,1
STU1464,Q10467,1,72.6,1
STU1279,Q10996,0,33.63,2
STU1019,Q10876,1,118.34,1
STU1272,Q10044,1,91.83,3
STU1267,Q10247,0,10.19,1
STU1296,Q10779,0,20.66,1
STU1209,Q10566,1,67.35,1
STU1367,Q10754,0,28.74,1
STU1294,Q10250,1,90.16,1
STU1114,Q10055,1,138.8,1
STU1017,Q10936,1,74.51,2
STU1418,Q10120,1,51.12,1
STU1274,Q10124,1,116.61,3
STU1214,Q10902,0,329.41,1
STU1390,Q10875,1,89.97,1
STU1284,Q10576,0,13.47,1
STU1217,Q10248,1,69.27,3
STU1444,Q10910,1,39.72,1
STU1174,Q10003,0,13.02,1
STU1141,Q10376,1,67.41,3
STU1346,Q10913,1,32.69,1
STU1165,Q10990,0,8.48,2
STU1358,Q10324,0,148.3,3
STU1193,Q10981,1,37.89,2
STU1045,Q10169,1,102.83,1
STU1269,Q10544,1,85.84,1
STU1448,Q10054,1,66.01,1
STU1396,Q10062,1,78.87,1
STU1415,Q10936,0,25.14,3
STU1407,Q10933,0,17.78,4
STU1177,Q10861,0,23.99,1
STU1030,Q10856,0,7.23,1
STU1193,Q10153,0,394.74,3
STU1284,Q10636,0,377.83,1
STU1429,Q10168,0,8.39,1
STU1120,Q10538,1,86.33,1
STU1439,Q10582,1,55.9,1
STU1481,Q10479,1,94.38,2
STU1431,Q10697,1,28.21,2
STU1477,Q10534,1,72.81,3
STU1401,Q10646,1,63.69,1
STU1478,Q10425,0,12.26,1
STU1419,Q10729,1,106.15,2
STU1189,Q10784,0,305.7,1
STU1047,Q10341,1,97.72,3
STU1247,Q10619,1,72.21,1
STU1271,Q10738,0,25.08,1
STU1396,Q10812,0,23.4,1
STU1361,Q10166,1,94.6,2
STU1279,Q10133,1,39.26,1
STU1049,Q10164,0,10.67,3
STU1055,Q10588,1,82.35,2
STU1400,Q10840,1,29.14,2
STU1193,Q10573,1,110.41,1
STU1242,Q10729,1,56.48,3
STU1137,Q10141,0,9.78,1
STU1362,Q10895,0,5.22,4
STU1158,Q10068,1,52.94,1
STU1390,Q10439,1,63.8,3
STU1227,Q10227,1,71.49,1
STU1294,Q10202,1,90.27,1
STU1087,Q10295,1,93.46,1
STU1144,Q10920,0,22.38,2
STU1152,Q10485,1,106.18,2
STU1039,Q10183,0,12.04,1
STU1107,Q10880,0,14.3,1
STU1274,Q10260,1,121.24,3
STU1177,Q10860,1,47.73,2
STU1423,Q10295,1,91.39,2
STU1478,Q10951,0,11.37,3
STU1373,Q10175,1,30.82,3
STU1335,Q10079,1,107.41,1
STU1187,Q10623,0,442.37,1
STU1427,Q10411,0,20.86,1
STU1443,Q10662,0,12.81,1
STU1083,Q10800,0,191.86,2
STU1023,Q10514,1,83.81,1
STU1246,Q10524,1,71.29,3
STU1217,Q10747,1,53.39,1
STU1316,Q10049,1,70.41,1
STU1057,Q10685,1,82.07,1
STU1441,Q10105,0,298.96,2
STU1182,Q10328,0,15.49,3
STU1116,Q10343,0,162.9,3
STU1073,Q10152,1,125.96,1
STU1113,Q10648,0,31.87,3
STU1123,Q10666,0,308.22,1
STU1150,Q10208,1,82.05,2
STU1345,Q10492,1,62.38,1
STU1138,Q10054,1,87.87,3
STU1286,Q10832,0,337.2,1
STU1287,Q10744,0,12.84,1
STU1120,Q10998,1,110.61,1
STU1172,Q10521,1,94.5,1
STU1186,Q10366,1,59.54,1
STU1297,Q10102,0,23.41,1
STU1312,Q10034,1,59.68,1
STU1156,Q10062,1,78.16,1
STU1066,Q10600,1,98.29,1
STU1095,Q10920,0,17.12,4
STU1493,Q10466,1,135.51,1
STU1427,Q10888,1,108.98,2
STU1379,Q10500,0,368.44,4
STU1422,Q10212,1,80.13,1
STU1366,Q10571,1,119.54,1
STU1103,Q10012,0,20.0,2
STU1415,Q10329,1,108.55,1
STU1037,Q10804,0,12.28,1
STU1183,Q10535,1,137.57,1
STU1352,Q10474,0,310.41,2
STU1000,Q10058,0,256.85,1
STU1095,Q10350,1,62.14,1
STU1379,Q10679,0,11.16,1
STU1493,Q10645,1,80.98,1
STU1142,Q10580,1,28.64,1
STU1293,Q10664,0,30.55,1
STU1047,Q10267,0,7.6,1
STU1262,Q10788,1,33.14,1
STU1384,Q10425,1,132.93,3
STU1371,Q10136,1,103.41,1
STU1455,Q10963,0,11.77,4
STU1446,Q10888,0,303.93,1
STU1436,Q10600,1,102.28,1
STU1476,Q10726,0,23.71,3
STU1196,Q10347,1,96.78,1
STU1360,Q10865,0,23.39,1
STU1148,Q10527,1,73.43,3
STU1290,Q10431,0,25.8,1
STU1318,Q10150,1,38.91,1
STU1452,Q10950,1,60.76,3
STU1412,Q10993,0,229.03,1
STU1450,Q10476,1,68.79,3
STU1462,Q10297,1,114.5,1
STU1261,Q10621,1,106.01,2
STU1225,Q10603,1,116.1,2
STU1053,Q10993,0,13.53,3
STU1364,Q10642,1,93.91,3
STU1314,Q10294,0,342.81,1
STU1206,Q10164,1,26.13,3
STU1050,Q10958,0,133.16,4
STU1428,Q10238,1,67.89,3
STU1389,Q10683,1,106.78,1
STU1148,Q10130,1,70.86,2
STU1463,Q10360,1,24.13,3
STU1064,Q10438,0,18.12,1
STU1488,Q10143,0,10.65,2
STU1226,Q10905,1,85.39,3
STU1488,Q10471,0,180.17,3
STU1088,Q10990,1,69.86,1
STU1272,Q10721,1,45.93,1
STU1341,Q10392,1,75.28,1
STU1006,Q10611,1,36.7,1
STU1280,Q10826,1,128.82,1
STU1300,Q10280,1,89.91,1
STU1177,Q10558,1,56.85,1
STU1252,Q10619,0,19.33,2
STU1279,Q10148,0,339.52,2
STU1010,Q10663,0,247.93,3
STU1284,Q10226,1,47.82,1
STU1425,Q10706,1,136.01,2
STU1082,Q10133,0,9.67,1
STU1016,Q10372,1,67.4,1
STU1016,Q10264,1,69.31,3
STU1472,Q10958,0,443.32,3
STU1279,Q10857,1,99.43,2
STU1077,Q10515,0,282.56,3
STU1480,Q10738,1,80.85,1
STU1105,Q10919,1,104.48,1
STU1080,Q10856,1,132.66,2
STU1239,Q10882,0,18.69,4
STU1053,Q10411,1,107.05,1
STU1016,Q10826,0,8.7,2
STU1181,Q10953,1,27.87,3
STU1215,Q10693,0,8.78,1
STU1216,Q10500,0,19.46,4
STU1000,Q10412,0,19.52,1
STU1486,Q10637,1,65.68,1
STU1418,Q10070,1,98.47,1
STU1130,Q10520,1,50.11,1
STU1495,Q10757,1,42.04,1
STU1098,Q10503,0,451.86,1
STU1306,Q10205,1,65.09,2
STU1293,Q10465,1,102.79,2
STU1211,Q10227,1,59.0,3
STU1296,Q10562,1,33.16,3
STU1457,Q10884,0,241.85,4
STU1450,Q10722,0,8.52,3
STU1443,Q10186,1,42.06,3
STU1360,Q10160,1,106.86,1
STU1278,Q10910,0,476.26,1
STU1499,Q10376,0,30.42,3
STU1208,Q10257,0,20.52,1
STU1402,Q10761,1,39.8,1
STU1459,Q10368,1,58.64,1
STU1165,Q10825,1,66.69,1
STU1200,Q10105,1,76.6,1
STU1406,Q10682,0,12.31,2
STU1444,Q10149,0,13.42,3
STU1201,Q10892,1,90.6,2
STU1205,Q10844,0,7.19,3
STU1411,Q10598,1,37.36,1
STU1422,Q10921,0,16.77,1
STU1071,Q10971,1,40.75,3
STU1168,Q10122,1,76.07,3
STU1142,Q10158,0,10.15,1
STU1209,Q10642,1,89.64,1
STU1054,Q10615,1,32.86,1
STU1499,Q10020,1,99.86,2
STU1322,Q10842,1,72.15,2
STU1133,Q10352,1,78.88,1
STU1374,Q10897,1,38.28,1
STU1254,Q10687,1,79.27,2
STU1465,Q10045,1,149.65,1
STU1024,Q10231,1,98.46,2
STU1208,Q10803,1,67.88,2
STU1101,Q10536,0,6.03,3
STU1200,Q10519,0,490.64,1
STU1487,Q10319,1,101.55,1
STU1379,Q10842,0,28.79,2
STU1363,Q10058,1,76.65,1
STU1388,Q10186,1,98.78,1
STU1104,Q10770,0,32.08,1
STU1049,Q10068,1,115.42,1
STU1446,Q10614,0,217.84,1
STU1323,Q10935,1,39.75,1
STU1333,Q10912,0,8.22,3
STU1033,Q10887,1,102.18,1
STU1476,Q10433,1,99.1,1
STU1045,Q10750,0,289.36,1
STU1221,Q10946,1,50.88,1
STU1414,Q10990,1,114.25,1
STU1013,Q10830,0,8.77,3
STU1251,Q10205,1,48.69,1
STU1067,Q10795,1,62.85,3
STU1099,Q10821,1,99.8,1
STU1166,Q10562,0,15.39,1
STU1437,Q10394,1,111.9,1
STU1403,Q10153,1,117.08,1
STU1035,Q10223,1,72.53,1
STU1095,Q10912,0,408.43,1
STU1044,Q10153,0,31.46,3
STU1356,Q10404,1,52.45,1
STU1021,Q10461,1,91.16,1
STU1012,Q10590,0,19.59,4
STU1050,Q10094,1,48.41,3
STU1335,Q10751,0,465.35,2
STU1110,Q10870,0,12.52,2
STU1391,Q10296,0,21.79,4
STU1138,Q10734,0,464.72,1
STU1211,Q10837,1,48.19,1
STU1072,Q10057,0,15.42,4
STU1479,Q10168,1,63.45,1
STU1457,Q10084,1,62.36,1
STU1071,Q10038,0,11.44,1
STU1320,Q10295,1,107.05,1
STU1360,Q10285,1,60.37,1
STU1493,Q10331,0,21.44,3
STU1497,Q10167,1,61.84,1
STU1496,Q10476,0,27.0,4
STU1326,Q10930,1,99.54,1
STU1431,Q10290,1,76.88,1
STU1238,Q10864,1,28.26,2
STU1314,Q10522,1,58.27,1
STU1455,Q10681,1,34.19,3
STU1134,Q10598,1,73.32,1
STU1482,Q10918,0,9.22,2
STU1131,Q10191,0,9.33,3
STU1148,Q10308,1,56.54,2
STU1008,Q10020,1,92.44,1
STU1051,Q10229,0,183.13,1
STU1072,Q10983,0,179.4,1
STU1091,Q10717,0,7.23,1
STU1496,Q10021,0,10.35,1
STU1489,Q10485,1,94.92,1
STU1288,Q10939,1,116.24,2
STU1059,Q10451,1,113.79,1
STU1126,Q10645,0,12.43,1
STU1435,Q10139,0,30.01,2
STU1279,Q10195,1,53.56,1
STU1159,Q10830,0,231.04,1
STU1426,Q10906,1,114.05,1
STU1329,Q10767,0,389.44,2
STU1406,Q10208,1,43.38,1
STU1140,Q10419,1,54.6,1
STU1050,Q10167,0,30.45,1
STU1435,Q10822,1,89.29,1
STU1256,Q10224,0,278.22,2
STU1450,Q10369,1,118.17,3
STU1108,Q10671,1,59.15,2
STU1305,Q10529,1,149.64,2
STU1030,Q10657,0,358.65,3
STU1081,Q10992,0,214.71,2
STU1242,Q10108,1,72.98,3
STU1304,Q10697,0,17.84,4
STU1437,Q10055,1,48.13,1
STU1138,Q10908,0,26.69,2
STU1230,Q10486,1,104.45,1
STU1008,Q10939,0,427.29,2
STU1247,Q10377,1,92.93,1
STU1094,Q10972,0,8.19,3
STU1432,Q10365,0,30.46,2
STU1133,Q10174,0,175.18,1
STU1316,Q10269,0,16.53,1
STU1008,Q10067,1,51.11,2
STU1422,Q10120,0,17.53,1
STU1499,Q10504,0,395.7,4
STU1171,Q10861,1,49.28,1
STU1417,Q10779,0,203.31,1
STU1072,Q10338,0,410.0,4
STU1014,Q10563,1,82.99,2
STU1059,Q10400,0,206.97,3
STU1314,Q10521,1,54.6,1
STU1286,Q10055,1,114.8,2
STU1216,Q10878,1,27.57,1
STU1266,Q10539,0,25.86,3
STU1021,Q10202,1,43.11,2
STU1193,Q10467,1,92.21,2
STU1054,Q10129,0,296.24,3
STU1339,Q10262,1,107.09,2
STU1426,Q10436,1,94.87,1
STU1367,Q10457,0,7.38,1
STU1031,Q10154,1,74.91,3
STU1215,Q10909,1,69.08,1
STU1481,Q10789,1,81.14,1
STU1472,Q10709,1,73.13,1
STU1058,Q10383,1,71.45,1
STU1372,Q10506,0,23.86,2
STU1384,Q10531,0,26.02,1
STU1136,Q10659,1,78.49,3
STU1045,Q10745,0,13.02,2
STU1113,Q10095,0,7.4,3
STU1406,Q10663,0,15.01,1
STU1214,Q10128,1,49.71,1
STU1053,Q10547,1,79.02,1
STU1054,Q10356,1,58.77,1
STU1493,Q10495,1,71.47,1
STU1438,Q10088,1,76.02,3
STU1040,Q10654,0,325.45,3
STU1420,Q10201,1,89.35,1
STU1147,Q10404,0,234.41,1
STU1207,Q10272,1,97.19,1
STU1115,Q10789,1,105.18,3
STU1404,Q10612,1,39.82,1
STU1420,Q10603,1,71.62,1
STU1339,Q10967,1,106.55,1
STU1215,Q10128,1,93.79,2
STU1160,Q10292,1,73.05,1
STU1198,Q10408,1,64.58,1
STU1306,Q10287,0,22.02,1
STU1368,Q10501,1,121.09,1
STU1179,Q10935,0,30.21,4
STU1259,Q10349,1,106.94,1
STU1164,Q10388,1,107.72,3
STU1292,Q10558,0,259.17,3
STU1306,Q10904,0,379.89,4
STU1174,Q10972,1,38.82,1
STU1227,Q10876,0,25.03,1
STU1117,Q10607,0,14.26,1
STU1029,Q10740,1,37.3,1
STU1047,Q10025,0,10.02,1
STU1174,Q10932,1,96.24,3
STU1089,Q10034,0,14.99,2
STU1387,Q10532,1,123.36,1
STU1123,Q10063,0,454.47,1
STU1294,Q10463,1,121.97,1
STU1137,Q10311,1,58.0,1
STU1373,Q10649,1,125.06,1
STU1119,Q10853,0,183.04,1
STU1113,Q10002,1,92.43,2
STU1213,Q10251,1,125.63,1
STU1137,Q10296,1,85.15,3
STU1373,Q10361,1,45.56,1
STU1144,Q10028,0,14.3,1
STU1162,Q10346,1,27.82,2
STU1375,Q10159,1,113.62,2
STU1145,Q10254,1,34.57,1
STU1202,Q10153,1,49.97,1
STU1382,Q10983,1,89.92,3
STU1393,Q10353,1,85.23,3
STU1266,Q10890,1,113.06,1
STU1426,Q10049,0,18.94,2
STU1383,Q10198,1,74.77,3
STU1031,Q10354,1,106.83,1
STU1379,Q10757,1,93.23,1
STU1348,Q10475,1,57.25,3
STU1040,Q10081,1,55.6,3
STU1137,Q10509,1,73.35,2
STU1273,Q10534,1,40.87,1
STU1215,Q10911,0,210.41,1
STU1075,Q10845,0,245.31,1
STU1147,Q10360,0,8.7,1
STU1092,Q10693,0,448.22,1
STU1491,Q10784,1,107.93,1
STU1470,Q10261,1,42.85,1
STU1111,Q10536,1,88.24,1
STU1199,Q10045,0,32.28,2
STU1302,Q10429,1,90.72,1
STU1358,Q10340,1,110.47,1
STU1256,Q10394,0,16.5,2
STU1473,Q10383,1,113.28,1
STU1077,Q10202,1,71.05,1
STU1265,Q10286,1,82.72,3
STU1418,Q10501,0,223.62,4
STU1286,Q10168,1,90.42,2
STU1197,Q10933,0,27.76,4
STU1001,Q10244,0,12.9,1
STU1419,Q10731,0,30.04,4
STU1250,Q10573,1,97.9,1
STU1006,Q10794,1,107.32,3
STU1326,Q10952,0,213.11,1
STU1480,Q10843,1,141.73,1
STU1058,Q10022,0,469.96,1
STU1101,Q10794,0,17.08,2
STU1264,Q10165,1,62.33,1
STU1483,Q10684,0,18.18,1
STU1276,Q10640,0,8.6,2
STU1182,Q10520,0,404.5,1
STU1300,Q10226,1,37.7,1
STU1341,Q10753,1,80.45,1
STU1418,Q10528,0,6.48,3
STU1071,Q10391,1,116.63,1
STU1085,Q10677,1,44.51,2
STU1357,Q10560,0,180.51,3
STU1201,Q10009,0,309.48,2
STU1176,Q10912,1,85.5,3
STU1058,Q10440,1,105.27,1
STU1156,Q10938,1,88.74,1
STU1114,Q10225,0,17.71,3
STU1374,Q10329,1,82.86,1
STU1395,Q10993,0,16.15,4
STU1414,Q10391,0,25.54,1
STU1029,Q10055,0,21.54,4
STU1474,Q10068,1,54.39,3
STU1369,Q10956,1,92.82,1
STU1232,Q10896,0,26.17,3
STU1198,Q10692,1,80.82,1
STU1249,Q10533,0,253.25,1
STU1447,Q10086,0,251.39,2
STU1438,Q10581,1,44.64,1
STU1273,Q10748,1,135.21,1
STU1004,Q10485,0,298.1,3
STU1197,Q10274,1,41.51,2
STU1174,Q10109,1,78.61,1
STU1110,Q10906,0,302.58,1
STU1426,Q10013,1,57.27,3
STU1381,Q10740,0,325.71,2
STU1223,Q10670,1,26.26,3
STU1328,Q10433,1,28.19,1
STU1442,Q10163,1,68.01,1
STU1039,Q10300,1,87.97,1
STU1455,Q10141,1,87.7,1
STU1443,Q10762,1,82.16,1
STU1388,Q10222,1,51.84,2
STU1240,Q10682,1,110.89,1
STU1087,Q10130,0,23.78,1
STU1315,Q10554,1,92.41,1
STU1397,Q10507,1,62.85,1
STU1217,Q10794,1,64.18,1
STU1277,Q10349,1,52.56,2
STU1129,Q10950,1,56.96,2
STU1290,Q10824,0,215.17,1
STU1208,Q10069,1,40.81,1
STU1271,Q10102,1,54.89,1
STU1089,Q10500,1,74.98,1
STU1096,Q10258,0,411.83,2
STU1050,Q10619,0,12.61,1
STU1165,Q10146,0,18.03,4
STU1358,Q10601,0,23.69,1
STU1433,Q10840,0,20.98,1
STU1442,Q10872,0,12.7,1
STU1278,Q10416,1,92.64,1
STU1160,Q10486,1,49.63,1
STU1493,Q10140,1,145.4,1
STU1483,Q10521,1,107.72,1
STU1148,Q10270,1,75.68,1
STU1272,Q10467,1,82.37,3
STU1192,Q10858,0,18.1,1
STU1353,Q10921,1,50.24,1
STU1224,Q10229,0,413.33,2
STU1213,Q10029,1,75.89,1
STU1059,Q10755,1,81.55,1
STU1044,Q10345,0,25.14,1
STU1097,Q10101,0,261.41,1
STU1188,Q10136,0,11.3,3
STU1220,Q10034,0,12.67,4
STU1168,Q10767,1,82.99,1
STU1039,Q10858,1,32.1,3
STU1037,Q10213,0,10.59,1
STU1241,Q10989,1,76.93,1
STU1158,Q10379,1,99.79,1
STU1047,Q10328,1,71.79,1
STU1457,Q10048,1,71.5,1
STU1171,Q10297,0,16.06,1
STU1426,Q10823,1,127.4,1
STU1415,Q10672,0,24.04,1
STU1323,Q10884,1,107.35,1
STU1305,Q10223,1,81.7,1
STU1081,Q10613,0,275.38,1
STU1434,Q10663,0,17.19,1
STU1446,Q10213,1,114.33,2
STU1281,Q10513,0,322.86,4
STU1211,Q10963,0,6.81,2
STU1109,Q10825,0,18.24,1
STU1245,Q10488,1,36.8,3
STU1475,Q10680,0,229.26,1
STU1126,Q10256,1,114.11,1
STU1016,Q10032,1,51.21,1
STU1145,Q10050,1,77.9,2
STU1489,Q10767,1,137.94,3
STU1101,Q10893,1,93.38,1
STU1346,Q10881,1,53.27,3
STU1034,Q10724,1,63.63,1
STU1474,Q10650,0,6.43,2
STU1104,Q10279,0,391.89,1
STU1148,Q10520,1,64.92,3
STU1373,Q10820,0,317.22,1
STU1204,Q10869,0,370.7,2
STU1122,Q10547,0,26.42,2
STU1211,Q10484,1,51.04,1
STU1237,Q10567,1,74.18,1
STU1488,Q10463,1,98.12,1
STU1376,Q10364,0,208.19,1
STU1238,Q10896,1,35.55,1
STU1167,Q10797,1,43.58,1
STU1427,Q10021,1,93.94,1
STU1130,Q10879,1,65.85,1
STU1282,Q10206,1,57.45,3
STU1221,Q10304,1,96.91,1
STU1187,Q10267,1,97.3,1
STU1255,Q10167,1,55.62,2
STU1405,Q10191,1,56.6,2
STU1367,Q10875,1,86.19,2
STU1008,Q10819,0,26.15,1
STU1265,Q10038,0,10.05,1
STU1223,Q10444,1,68.53,1
STU1244,Q10699,1,76.52,1
STU1444,Q10802,1,120.37,1
STU1150,Q10888,0,17.98,1
STU1408,Q10663,1,73.87,1
STU1408,Q10577,1,59.24,2
STU1153,Q10429,0,414.01,1
STU1340,Q10021,0,293.29,1
STU1107,Q10031,0,21.96,3
STU1419,Q10833,1,66.95,1
STU1463,Q10192,1,59.11,1
STU1150,Q10817,0,14.49,3
STU1408,Q10794,1,95.16,3
STU1116,Q10202,1,29.5,1
STU1079,Q10909,0,25.72,1
STU1091,Q10345,1,74.09,1
STU1325,Q10296,1,34.21,1
STU1366,Q10194,1,65.52,1
STU1423,Q10215,1,90.52,1
STU1100,Q10743,0,19.52,1
STU1091,Q10182,0,11.49,1
STU1138,Q10502,1,58.54,2
STU1134,Q10732,0,10.96,3
STU1289,Q10882,0,6.57,4
STU1132,Q10504,1,36.75,3
STU1030,Q10944,1,72.81,1
STU1131,Q10637,1,108.3,1
STU1380,Q10236,0,13.65,1
STU1311,Q10138,1,38.43,1
STU1414,Q10743,0,298.8,2
STU1250,Q10395,1,82.57,1
STU1055,Q10840,0,512.42,1
STU1215,Q10842,1,43.98,3
STU1076,Q10983,0,192.72,1
STU1025,Q10943,1,130.8,1
STU1241,Q10325,0,28.28,1
STU1368,Q10315,1,104.32,3
STU1293,Q10469,1,52.49,2
STU1452,Q10069,1,39.67,1
STU1228,Q10710,0,347.82,2
STU1357,Q10318,1,108.58,1
STU1078,Q10587,1,25.04,1
STU1082,Q10420,0,416.27,1
STU1107,Q10525,0,18.34,1
STU1027,Q10048,1,145.31,2
STU1433,Q10608,1,69.07,3
STU1463,Q10969,0,11.73,4
STU1126,Q10779,1,75.53,1
STU1039,Q10333,0,7.45,2
STU1448,Q10187,0,386.2,3
STU1177,Q10822,1,67.06,1
STU1318,Q10510,1,70.87,2
STU1034,Q10588,1,73.2,1
STU1100,Q10648,0,6.71,4
STU1318,Q10217,1,63.5,1
STU1047,Q10407,1,61.2,3
STU1375,Q10808,1,88.72,1
STU1489,Q10318,1,125.05,3
STU1169,Q10762,1,28.73,1
STU1222,Q10924,0,26.14,1
STU1468,Q10471,1,46.53,1
STU1450,Q10802,1,52.71,3
STU1142,Q10462,1,98.15,1
STU1485,Q10159,0,351.46,4
STU1322,Q10153,1,119.51,3
STU1026,Q10304,1,66.72,1
STU1124,Q10090,0,16.68,4
STU1018,Q10842,0,418.3,2
STU1109,Q10838,0,455.87,1
STU1477,Q10785,1,63.89,3
STU1443,Q10559,1,125.64,1
STU1016,Q10198,1,132.1,1
STU1322,Q10695,1,71.05,1
STU1215,Q10875,1,62.19,1
STU1325,Q10491,1,58.75,1
STU1437,Q10423,1,88.84,1
STU1395,Q10504,1,129.22,1
STU1036,Q10926,0,151.36,1
STU1104,Q10001,1,68.99,3
STU1417,Q10822,1,39.45,1
STU1466,Q10197,1,45.98,3
STU1435,Q10833,0,20.28,3
STU1379,Q10468,0,34.33,4
STU1143,Q10051,0,19.53,1
STU1134,Q10252,1,66.69,3
STU1239,Q10335,1,46.54,2
STU1418,Q10810,1,105.09,1
STU1120,Q10692,0,16.61,1
STU1207,Q10422,1,36.09,2
STU1217,Q10634,0,467.41,1
STU1307,Q10475,1,104.55,1
STU1042,Q10693,0,28.53,3
STU1423,Q10664,1,73.84,3
STU1119,Q10464,0,12.67,3
STU1059,Q10453,1,34.49,1
STU1325,Q10579,1,58.33,1
STU1392,Q10627,1,70.83,1
STU1392,Q10506,1,95.01,2
STU1117,Q10935,1,25.47,2
STU1159,Q10338,0,312.92,2
STU1241,Q10522,1,63.51,2
STU1286,Q10059,1,37.67,3
STU1407,Q10198,0,10.42,1
STU1071,Q10567,1,49.01,3
STU1026,Q10436,0,10.25,4
STU1033,Q10649,1,39.63,1
STU1122,Q10969,1,72.78,1
STU1466,Q10590,1,43.52,2
STU1411,Q10792,1,81.3,3
STU1372,Q10745,1,77.53,1
STU1025,Q10640,0,450.65,1
STU1312,Q10333,1,115.5,1
STU1192,Q10373,1,60.85,1
STU1276,Q10685,0,24.08,3
STU1414,Q10097,1,118.14,1
STU1278,Q10541,0,360.61,3
STU1180,Q10326,0,16.34,1
STU1400,Q10241,1,86.43,3
STU1068,Q10442,0,187.06,4
STU1289,Q10322,0,20.59,3
STU1489,Q10144,0,164.79,2
STU1249,Q10207,0,256.48,2
STU1321,Q10563,1,93.56,1
STU1092,Q10698,1,50.7,1
STU1111,Q10248,1,45.23,1
STU1053,Q10907,1,118.4,1
STU1028,Q10587,1,82.16,1
STU1439,Q10439,1,112.87,1
STU1180,Q10573,0,19.78,1
STU1156,Q10423,1,82.09,1
STU1252,Q10504,1,72.81,1
STU1345,Q10429,0,259.32,4
STU1175,Q10913,0,23.22,4
STU1260,Q10449,0,392.24,3
STU1476,Q10588,1,64.0,3
STU1387,Q10033,1,75.61,1
STU1259,Q10065,1,92.84,3
STU1023,Q10367,0,16.01,1
STU1410,Q10622,1,69.06,1
STU1379,Q10190,0,22.85,1
STU1150,Q10880,0,268.85,2
STU1430,Q10630,1,100.9,1
STU1119,Q10869,0,345.54,4
STU1107,Q10884,0,364.29,1
STU1209,Q10883,0,7.59,1
STU1398,Q10708,0,15.88,1
STU1361,Q10230,1,26.86,3
STU1209,Q10632,1,52.64,1
STU1277,Q10245,0,239.23,2
STU1112,Q10314,1,40.12,1
STU1338,Q10265,1,44.04,2
STU1493,Q10961,1,79.73,2
STU1313,Q10583,0,312.41,2
STU1363,Q10219,1,60.71,1
STU1349,Q10395,1,43.45,1
STU1427,Q10592,1,97.7,1
STU1237,Q10825,1,58.97,1
STU1445,Q10211,1,34.48,3
STU1265,Q10588,1,50.11,1
STU1026,Q10516,0,28.48,1
STU1313,Q10811,1,76.26,1
STU1468,Q10950,1,99.97,3
STU1332,Q10781,0,9.04,3
STU1103,Q10718,1,25.02,1
STU1430,Q10951,0,421.44,3
STU1392,Q10467,1,133.82,2
STU1025,Q10873,1,76.0,1
STU1387,Q10925,0,17.52,2
STU1392,Q10754,0,21.06,4
STU1158,Q10739,0,20.27,3
STU1314,Q10430,1,143.05,3
STU1354,Q10243,1,95.73,2
STU1007,Q10078,1,42.53,1
STU1445,Q10944,1,66.58,2
STU1248,Q10050,1,67.64,1
STU1055,Q10067,0,21.69,2
STU1249,Q10125,0,348.05,1
STU1136,Q10233,1,80.15,1
STU1082,Q10844,0,507.86,4
STU1059,Q10778,1,37.7,1
STU1484,Q10675,0,8.56,1
STU1188,Q10250,0,235.04,3
STU1188,Q10073,1,63.44,1
STU1450,Q10705,0,9.25,3
STU1306,Q10900,1,53.03,1
STU1243,Q10040,0,480.53,1
STU1145,Q10713,0,260.08,1
STU1032,Q10483,1,88.47,1
STU1201,Q10323,0,442.86,3
STU1047,Q10774,1,115.67,1
STU1262,Q10120,0,6.52,1
STU1132,Q10609,1,53.99,3
STU1395,Q10266,0,348.62,1
STU1063,Q10068,1,67.32,1
STU1425,Q10385,0,22.38,2
STU1382,Q10212,1,135.3,1
STU1336,Q10613,1,45.55,1
STU1225,Q10655,1,57.97,2
STU1186,Q10148,1,115.2,1
STU1330,Q10206,1,67.78,1
STU1026,Q10078,1,118.89,1
STU1160,Q10319,1,82.94,2
STU1174,Q10102,1,34.86,1
STU1044,Q10791,1,88.27,2
STU1399,Q10531,0,21.03,1
STU1133,Q10254,0,216.96,1
STU1361,Q10572,1,95.31,1
